horizon,horizon_periods,model_type,prob_threshold,regime_filter,n_signals,mean_direction_acc,wilson_lower,wilson_upper,significant,mean_sharpe,mean_return_pct,mean_buy_hold_pct,pct_beat_bh,mean_n_trades,mean_win_rate,mean_max_dd_pct
3d,72,rf,0.58,vol_median,4456,0.6007356136306591,0.5863026999378882,0.6150497490878348,True,-12.289366366269702,0.05792130915252373,1.9729238782492644,0.3142857142857143,1.9428571428571428,0.7595238095238095,-0.16895101464016948
3d,72,rf,0.62,none,7710,0.5889726692850993,0.577951137721056,0.5999109569725203,True,-8.212159142121124,0.016671452078779656,1.9729238782492644,0.2571428571428571,3.1714285714285713,0.6114285714285714,-0.2584982861303259
3d,72,rf,0.62,vol_median,3683,0.6043010003667051,0.5885056391011503,0.6200739834807165,True,-8.77904218518919,0.07687838013495739,1.9729238782492644,0.3142857142857143,1.4285714285714286,0.7190476190476189,-0.19042644134098993
3d,72,rf,0.65,none,6612,0.5958794293413776,0.5840057901168335,0.6076553928018437,True,-6.790926348156485,0.011925603549393569,1.9729238782492644,0.2571428571428571,2.7142857142857144,0.6123809523809522,-0.28964196102801965
3d,72,rf,0.65,vol_median,3145,0.6126910934155312,0.5955661368069354,0.6295960408612713,True,-7.71042711345025,0.08003332151288614,1.9729238782492644,0.2857142857142857,1.2,0.6761904761904761,-0.21479795651979544
3d,72,rf,0.7,none,4917,0.59769441240287,0.583945040266156,0.6113467625773171,True,-5.3856376342241035,0.02641005402932915,1.9729238782492644,0.2857142857142857,2.0285714285714285,0.629047619047619,-0.3393953891303669
3d,72,rf,0.7,vol_median,2260,0.6177357147199085,0.5974806033571874,0.6375181850637718,True,-5.740222936437256,0.10623186890733224,1.9729238782492644,0.2857142857142857,1.0571428571428572,0.6761904761904761,-0.2322520293612493
3d,72,gbm,0.58,none,9931,0.5671322660936168,0.5573441631050089,0.5768300967989062,True,-8.816561032677622,0.025601169578669696,1.9729238782492644,0.2857142857142857,5.6571428571428575,0.6132199546485261,-0.24489052548093956
3d,72,gbm,0.58,vol_median,4922,0.5694480412130627,0.5556021676758285,0.5832573562690933,True,-9.572440726786139,0.10995094934083063,1.9729238782492644,0.3142857142857143,3.4285714285714284,0.6933333333333334,-0.1992899623904604
3d,72,gbm,0.62,none,8681,0.5743388736946408,0.5639261104762492,0.5847236957546758,True,-6.919545816181751,0.06111736079324581,1.9729238782492644,0.2857142857142857,4.371428571428571,0.6367460317460317,-0.27782081624890514
3d,72,gbm,0.62,vol_median,4248,0.579599063208447,0.5646573254137986,0.594332610252217,True,-7.50372652013575,0.13621584373315748,1.9729238782492644,0.3142857142857143,2.5142857142857142,0.7133333333333333,-0.23356392547495325
3d,72,gbm,0.65,none,7743,0.5792902366503409,0.5682000645814911,0.5901870673253993,True,-6.240645678303124,0.05307098345916948,1.9729238782492644,0.2857142857142857,3.942857142857143,0.6548979591836734,-0.31113758119464185
3d,72,gbm,0.65,vol_median,3712,0.5937278048525939,0.5778614790208948,0.6094446823730014,True,-6.715431772035321,0.15157407572098508,1.9729238782492644,0.3142857142857143,2.085714285714286,0.7928571428571428,-0.2390192007899023
3d,72,gbm,0.7,none,6308,0.5731741276590983,0.5609936991700314,0.5853978105071843,True,-4.950121327771659,0.06405908495409277,1.9729238782492644,0.3142857142857143,3.085714285714286,0.6628571428571428,-0.379821413568453
3d,72,gbm,0.7,vol_median,3005,0.5863542979731322,0.5686483192097115,0.6038433215440756,True,-5.590394713163483,0.13643334097712073,1.9729238782492644,0.3142857142857143,1.4857142857142858,0.7238095238095238,-0.28865222672156565
7d,168,logistic,0.58,none,8620,0.46182622386681954,0.451327924078672,0.4723719719430736,False,-11.272135919584551,-0.04609588706889291,1.9729238782492644,0.2571428571428571,4.285714285714286,0.6490371533228676,-0.27189116890956255
7d,168,logistic,0.58,vol_median,4446,0.47607290556520854,0.46150481005297456,0.49085304315103945,False,-9.764669792681053,0.06036733270035764,1.9729238782492644,0.3142857142857143,2.5714285714285716,0.708095238095238,-0.23704494046578395
7d,168,logistic,0.62,none,6930,0.47327140597465317,0.461567267978634,0.4850712581259231,False,-8.337829997109429,-0.019810644389719467,1.9729238782492644,0.2571428571428571,3.4285714285714284,0.6555782312925169,-0.32712410788988056
7d,168,logistic,0.62,vol_median,3618,0.4812357941991395,0.4649528058413254,0.4974972346846663,False,-7.865768955863655,0.09370511129420413,1.9729238782492644,0.3142857142857143,2.057142857142857,0.6452380952380952,-0.26291022664076386
